epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
135,0.005,99.962,1.16357,71.79,91.51,1.15857,0.001356685625302625,17.318,0.927|0.810,0.95|2.39,862.7|402.1,3120.0|3120.0,520|260,0|0,0|2,178,49920,2289.51
136,0.00502,99.96,1.15819,71.95,91.29,1.15317,0.0012565338385541792,17.009,0.928|0.791,0.91|2.65,862.7|402.0,3120.0|3120.0,520|260,0|0,0|2,170,49920,2306.52
137,0.00489,99.96,1.16098,71.94,91.28,1.15609,0.0011599737936562149,17.032,0.918|0.865,1.09|1.35,862.7|401.9,3120.0|3120.0,520|260,0|0,0|2,203,49920,2323.55
138,0.00489,99.968,1.16049,71.87,91.49,1.1556,0.00106704515665741,17.004,0.938|0.798,0.76|2.53,862.7|402.3,3120.0|3120.0,520|260,0|0,0|2,148,49920,2340.56
139,0.00489,99.968,1.15976,71.91,91.31,1.15487,0.0009777861018548252,16.92,0.940|0.801,0.68|2.47,863.4|401.6,3120.0|3120.0,520|260,0|0,0|2,182,49920,2357.48
140,0.00479,99.968,1.16015,71.85,91.32,1.15536,0.000892233296112236,17.296,0.927|0.780,0.93|2.88,862.7|401.8,3120.0|3120.0,520|260,0|0,0|2,168,49920,2374.77
141,0.00491,99.968,1.15965,71.91,91.32,1.15474,0.000810421883797694,17.179,0.927|0.790,0.95|2.67,863.4|402.3,3120.0|3120.0,520|260,0|0,0|2,179,49920,2391.95
142,0.00488,99.968,1.16424,71.85,91.3,1.15936,0.000732385472346514,17.096,0.930|0.785,0.89|2.75,862.7|402.0,3120.0|3120.0,520|260,0|0,0|2,133,49920,2409.05
143,0.0048,99.972,1.15763,71.93,91.38,1.15282,0.0006581561184556295,16.879,0.937|0.798,0.77|2.49,862.7|401.9,3120.0|3120.0,520|260,0|0,0|2,174,49920,2425.93
144,0.00487,99.968,1.15883,71.79,91.44,1.15396,0.000587764314914967,16.806,0.929|0.795,0.89|2.55,862.7|401.8,3120.0|3120.0,520|260,0|0,0|2,175,49920,2442.73
145,0.00473,99.982,1.15675,71.84,91.38,1.15202,0.0005212389780812732,17.291,0.920|0.816,1.07|2.18,862.7|401.8,3120.0|3120.0,520|260,0|0,0|2,180,49920,2460.02
146,0.00474,99.98,1.15807,71.88,91.35,1.15333,0.0004586074359995118,16.952,0.927|0.792,0.93|2.59,862.7|401.8,3120.0|3120.0,520|260,0|0,0|2,133,49920,2476.98
147,0.00475,99.976,1.15866,71.99,91.33,1.15391,0.00039989541717674215,17.386,0.921|0.778,1.05|2.90,862.7|411.6,3120.0|3120.0,520|260,0|0,0|2,157,49920,2494.36
148,0.00479,99.98,1.15873,71.94,91.34,1.15394,0.0003451270400130646,17.011,0.932|0.792,0.83|2.62,863.4|402.0,3120.0|3120.0,520|260,0|0,0|2,177,49920,2511.37
149,0.00471,99.962,1.16003,71.89,91.27,1.15532,0.00029432480289398377,17.236,0.928|0.795,0.93|2.62,862.7|401.8,3120.0|3120.0,520|260,0|0,0|2,142,49920,2528.61
150,0.00463,99.98,1.15465,71.98,91.39,1.15002,0.0002475095749482603,17.183,0.930|0.787,0.89|2.73,863.4|401.7,3120.0|3120.0,520|260,0|0,0|2,124,49920,2545.79
151,0.00482,99.976,1.1578,71.89,91.39,1.15298,0.00020470058747505516,17.01,0.937|0.785,0.76|2.74,862.7|401.9,3120.0|3120.0,520|260,0|0,0|2,175,49920,2562.8
152,0.00475,99.97,1.15627,71.94,91.47,1.15152,0.00016591542604387443,17.193,0.935|0.793,0.81|2.63,862.7|401.9,3120.0|3120.0,520|260,0|0,0|2,171,49920,2580.0
153,0.00486,99.96,1.1593,71.92,91.33,1.15444,0.00013117002327055926,16.962,0.932|0.791,0.84|2.63,863.4|401.8,3120.0|3120.0,520|260,0|0,0|2,174,49920,2596.96
154,0.00481,99.978,1.1582,71.86,91.38,1.15339,0.0001004786522723089,17.276,0.927|0.805,0.95|2.44,862.7|401.9,3120.0|3120.0,520|260,0|0,0|2,175,49920,2614.23
155,0.00479,99.968,1.15546,71.96,91.35,1.15067,7.385392080440534e-05,17.105,0.934|0.788,0.83|2.64,863.4|402.0,3120.0|3120.0,520|260,0|0,0|2,176,49920,2631.34
156,0.00484,99.976,1.1584,71.87,91.39,1.15356,5.130676608104845e-05,17.126,0.928|0.785,0.93|2.78,862.7|402.0,3120.0|3120.0,520|260,0|0,0|2,165,49920,2648.46
157,0.00484,99.964,1.15886,71.95,91.25,1.15401,3.2846450282447705e-05,17.094,0.935|0.783,0.78|2.76,863.4|401.9,3120.0|3120.0,520|260,0|0,0|2,167,49920,2665.56
158,0.00467,99.974,1.15981,71.96,91.38,1.15515,1.8480556749991273e-05,16.817,0.931|0.810,0.86|2.29,862.7|402.4,3120.0|3120.0,520|260,0|0,0|2,172,49920,2682.38
159,0.00471,99.978,1.15727,72.07,91.44,1.15256,8.214986871076801e-06,17.1,0.933|0.793,0.85|2.57,862.7|402.2,3120.0|3120.0,520|260,0|0,0|2,175,49920,2699.48
160,0.00458,99.98,1.16237,71.78,91.34,1.15779,2.0539576548717075e-06,16.916,0.931|0.793,0.87|2.56,862.7|402.3,3120.0|3120.0,520|260,0|0,0|2,158,49920,2716.39
