epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
12,1.39995,59.469,1.86804,49.86,80.0,0.46809,0.04981536519798899,14.699,0.979|0.752,0.07|3.25,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,176.92
13,1.35057,60.935,1.72287,53.71,82.25,0.3723,0.04974880336931923,15.641,0.980|0.712,0.09|4.09,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,192.57
14,1.28661,62.446,1.85641,49.52,80.6,0.5698,0.04967207494182361,15.642,0.925|0.857,0.92|1.78,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,244,49920,208.21
15,1.24996,63.399,1.78654,51.68,81.41,0.53658,0.04958521143489032,15.16,0.932|0.870,0.74|1.53,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,252,49920,223.37
16,1.18648,65.331,1.5757,57.36,85.31,0.38922,0.04948824853131237,15.221,0.933|0.878,0.75|1.39,904.8|363.8,3120.0|3120.0,260|260,0|0,1|0,253,49920,238.59
17,1.13553,66.603,1.73464,54.46,82.36,0.59911,0.04938122606262935,15.034,0.976|0.749,0.13|3.30,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,253.62
18,1.12035,66.797,1.84102,52.86,79.82,0.72067,0.049264187992765045,15.042,0.972|0.737,0.13|3.53,904.8|364.0,3120.0|3120.0,260|260,0|0,1|0,256,49920,268.66
19,1.06302,68.55,1.75377,54.1,81.83,0.69075,0.04913718239996734,14.927,0.976|0.741,0.13|3.44,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,259,49920,283.59
20,1.04877,68.806,1.85967,51.53,80.63,0.81091,0.04900026145705815,14.979,0.980|0.737,0.08|3.50,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,298.57
21,1.01696,69.704,1.75882,54.32,82.41,0.74186,0.048853481410001225,14.871,0.978|0.749,0.09|3.31,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,313.44
22,0.98129,70.749,1.80659,53.26,81.95,0.8253,0.04869690255479682,14.864,0.977|0.756,0.10|3.19,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,328.31
23,0.96317,71.304,1.61514,57.48,84.79,0.65196,0.04853058921271258,14.914,0.979|0.754,0.08|3.25,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,343.22
